text,Tag,sentiment
"আমরা এক টেবিলে বসে সেরা দৃশ্যের একটিতে বসেছিলাম,যদিও আমি সন্ধ্যায় বিকেল 3 টায় ডিনারের ব্রোকারের মাধ্যমে রিজার্ভেশন তৈরি করেছিলাম।",positive,1
"আমরা লক্ষ্য করলাম যে,টেবিল কি পানের পরিবর্তে নানকে দেখেছিল,  ।",negative,0
" oysters চমত্কার ছিল,আপনি বাকি মেনুর দিকে তাকান না।",positive,1
পর্যালোচনার পরে আমি ব্রুকলিন treked মধ্যে ,neutral,2
"পনির ভাল ছিল,পরের বাড়ির grilled এর মধ্যে ।",negative,0
"স্বাগত জানাই,আমরা আনন্দিতভাবে ",positive,1
"তারা বাইরে থেকে ঠান্ডা বাতাস বন্ধ করে দেয় না,যদিও লাল স্লাইডিং দরজাগুলি অনন্য হয়।",negative,0
"মহান খাদ্য,গ্রেট সেবা ।",positive,1
"মহান খাদ্য,গ্রেট সেবা ।",positive,1
"প্রতিটি কামড় মূল্য কিন্তু খাদ্য ব্যয়বহুল,  ।",negative,0
"প্রতিটি কামড় মূল্য কিন্তু খাদ্য ব্যয়বহুল,  ।",positive,1
"কখনও কখনও আমি খারাপ খাদ্য এবং খারাপ সেবা পেতে পারেন, কখনও কখনও আমি ভাল এবং খারাপ সেবা পেতে পারেন",negative,0
"যখন আমরা অবশেষে আমাদের ভেতরে এসে বসেছিলাম, তখন আমাদের অর্ডারের চেকের জন্য দ্বিগুণ",negative,0
"যখন আমরা অবশেষে আমাদের ভেতরে এসে বসেছিলাম, তখন আমাদের অর্ডারের চেকের জন্য দ্বিগুণ",negative,0
গ্রীষ্মে একটি ছাদের বাইরে  খাওয়া (Suan আরেকটি মহান বৈশিষ্ট্য) !!!,positive,1
"ভাল মানুষ খুঁজে পেয়েছিলাম, এটি এনওয়াই জীবন শৈলী জন্য নিখুঁত রেস্টুরেন্ট, এটি শীতল নকশা, সন্ত্রস্ত পানীয় এবং খাদ্য এবং গোলাপী বার খেয়ে ।",positive,1
"ভাল মানুষ খুঁজে পেয়েছিলাম, এটি এনওয়াই জীবন শৈলী জন্য নিখুঁত রেস্টুরেন্ট, এটি শীতল নকশা, সন্ত্রস্ত পানীয় এবং খাদ্য এবং গোলাপী বার খেয়ে ।",positive,1
সুপারিশ প্রয়োজন অবশ্যই,neutral,2
প্রায় বার বার আমরা জন্য অপেক্ষা করতে হবে,negative,0
উপরে ফাঁস আপনি যাকে এটি শহরের সেরা তাইওয়ানীয় রেস্টুরেন্ট বলে।,neutral,2
"হ্যা, এটা ভালো",positive,1
আপনি সীফুড খাবার ভালবাসেন তাই আপনি এই জায়গা পছন্দ করবেন!,positive,1
দ্রুত ভাল সেবা,positive,1
দক্ষিণ পূর্ব উপকূলের কয়েকটি সাশ্রয়ী ও স্বাদযুক্ত ভারতীয় রেস্টুরেন্টের মধ্যে একটি।,positive,1
