text,Tag,sentiment,temp_list
"আমার মনে অয় সাব্বির,সৌম,মোসাদ্দেক ভবিষতে ভালো ক্রিকেটার অবে।",positive,1,"['অয়', 'সাব্বিরসৌমমোসাদ্দেক', 'ভবিষতে', 'ভালো', 'ক্রিকেটার', 'অবে']"
এখন তাদের ভালো সময় যাচ্ছ না এটাই সত্য।,negative,0,"['ভালো', 'সময়', 'যাচ্ছ', 'সত্য']"
তারা যেকোন সময় জ্বলে উঠতে পারে।,negative,0,"['যেকোন', 'সময়', 'জ্বলে', 'উঠতে', 'পারে']"
 আজকের ম্যাচে সাব্বিরের কথা বাদ দিলাম ।অন্যরাও তো ভালো খেলেনি।,negative,0,"['আজকের', 'ম্যাচে', 'সাব্বিরের', 'কথা', 'বাদ', 'দিলাম', 'অন্যরাও', 'ভালো', 'খেলেনি']"
প্রতিদিন খেলোয়ার পরিবতন না করে তারা কেন ভালো খেলতে পারছে না সেদিকে নজর দেয়া অবে জ্ঞানীর কাজ।,negative,0,"['প্রতিদিন', 'খেলোয়ার', 'পরিবতন', 'ভালো', 'খেলতে', 'পারছে', 'সেদিকে', 'নজর', 'দেয়া', 'অবে', 'জ্ঞানীর', 'কাজ']"
"সারা বাংলার আলোড়ন সৃষ্টি কারী কেলোয়ার, নবযুগের উদীয়মান কেলোয়ার, আন্তর্জাতিক খ্যাতি সম্পন্ন হার্টহিটার, বোলারের আতংক, বিসিবির অন্যতম কান্ডারি চাব্বির রহমান ম্যাও",negative,0,"['সারা', 'বাংলার', 'আলোড়ন', 'সৃষ্টি', 'কারী', 'কেলোয়ার', 'নবযুগের', 'উদীয়মান', 'কেলোয়ার', 'আন্তর্জাতিক', 'খ্যাতি', 'সম্পন্ন', 'হার্টহিটার', 'বোলারের', 'আতংক', 'বিসিবির', 'অন্যতম', 'কান্ডারি', 'চাব্বির', 'রহমান', 'ম্যাও']"
আমি ওয়াসরুমে গিয়ে মোবাইলে সেক্স ভিডু দেখে মাল আউটের আগেই বাংলাদেশ টিম অল আউট__ - মাল আউটের আগে অল আউ,negative,0,"['ওয়াসরুমে', 'মোবাইলে', 'সেক্স', 'ভিডু', 'মাল', 'আউটের', 'বাংলাদেশ', 'টিম', 'অল', 'আউট__', '-', 'মাল', 'আউটের', 'অল', 'আউ']"
সাব্বির কোন মন্তীর ভাতিজা বা বাগ্নে হয়। খুজে বের করী দরকার। অন্যথায় এরকম মগা মার্কা খেলোয়াড় কিভাবে জাতীয় দলে খেলে।,negative,0,"['সাব্বির', 'মন্তীর', 'ভাতিজা', 'বাগ্নে', 'হয়', 'খুজে', 'বের', 'করী', 'দরকার', 'অন্যথায়', 'এরকম', 'মগা', 'মার্কা', 'খেলোয়াড়', 'কিভাবে', 'জাতীয়', 'দলে', 'খেলে']"
 টেষ্ট এ সাব্বির কে রাখা হয়েছিলো অনুশীলন এর জন্য,negative,0,"['টেষ্ট', 'সাব্বির', 'হয়েছিলো', 'অনুশীলন']"
মিনহাজুল আবেদিন নান্নু।বেষ্ট যুক্তি অফ দ্যা ইয়ার।।,negative,0,"['মিনহাজুল', 'আবেদিন', 'নান্নুবেষ্ট', 'যুক্তি', 'অফ', 'দ্যা', 'ইয়ার']"
আবাল সিলেক্টর,negative,0,"['আবাল', 'সিলেক্টর']"
বাংলাদেশের নির্বাচকরা মনে হয় যুক্তিবিদ্যাতে পিএইচডি ডিগ্রী লাগাইছে!!,negative,0,"['বাংলাদেশের', 'নির্বাচকরা', 'যুক্তিবিদ্যাতে', 'পিএইচডি', 'ডিগ্রী', 'লাগাইছে']"
"কি সুন্দর যুক্তি, অনুশীলনের জন্য সাব্বির টেস্ট দলে সুযোগ দেয়া ।",negative,0,"['সুন্দর', 'যুক্তি', 'অনুশীলনের', 'সাব্বির', 'টেস্ট', 'দলে', 'সুযোগ', 'দেয়া']"
ভালোই হলো অনুশীলন দুই ইনিংসে ১রান,negative,0,"['ভালোই', 'অনুশীলন', 'ইনিংসে', '১রান']"
টেস্ট ক্রিকেট এত সহজ না। ,neutral,2,"['টেস্ট', 'ক্রিকেট', 'সহজ', 'না']"
সানি অথবা মিয়া খলিফা কে এবার ভাবা শুরু করো সাব্বির।,negative,0,"['সানি', 'মিয়া', 'খলিফা', 'ভাবা', 'করো', 'সাব্বির']"
 যতসব দায়িত্বজ্ঞানহীন সিদ্ধান্ত।নির্বাচকদের উটকো সিদ্ধান্ত ও কথাবাত্রার জন্য শাস্তি হওয়া উচিত।,negative,0,"['যতসব', 'দায়িত্বজ্ঞানহীন', 'সিদ্ধান্তনির্বাচকদের', 'উটকো', 'সিদ্ধান্ত', 'কথাবাত্রার', 'শাস্তি', 'হওয়া', 'উচিত']"
"আমি বুঝি না সাব্বিরের কি টয়লেট ক্লিয়ারলি হয় না, যখনই উইকেটে ব্যাট করতে যাই হেগেমুতে চলে আ",negative,0,"['বুঝি', 'সাব্বিরের', 'টয়লেট', 'ক্লিয়ারলি', 'না', 'যখনই', 'উইকেটে', 'ব্যাট', 'যাই', 'হেগেমুতে', 'আ']"
মুদ্রার ঐ পিঠ দেখা হয়ে গেল বাংলাদেশের.দেশের মাঠের সুবিধা নিতে গিয়ে উপমহাদেশীয় দল শ্রীলংকার বিরুদ্ধে জেতার জন্য স্পিন সহায়ক উইকেট.,negative,0,"['মুদ্রার', 'পিঠ', 'হয়ে', 'বাংলাদেশেরদেশের', 'মাঠের', 'সুবিধা', 'উপমহাদেশীয়', 'দল', 'শ্রীলংকার', 'বিরুদ্ধে', 'জেতার', 'স্পিন', 'সহায়ক', 'উইকেট']"
তার চেয়ে স্পোটিং উইকেট বানিয়ে সিরিজ সমতা করা ভালো হতো না..!নিজের পায়ে নিজে কুড়াল মারলে পরের কি দোষ..?,negative,0,"['চেয়ে', 'স্পোটিং', 'উইকেট', 'বানিয়ে', 'সিরিজ', 'সমতা', 'ভালো', 'হতো', 'নানিজের', 'পায়ে', 'কুড়াল', 'মারলে', 'পরের', 'দোষ']"
 সাব্বির'ই ক্রিকেট বিশ্বের একমাত্র খেলোয়াড় যিনি টি-টুয়েন্টি সিরিজের প্র্যাকটিস করার জন্য টেস্ট ম্যাচে জায়গা পায়॥,negative,0,"['সাব্বিরই', 'ক্রিকেট', 'বিশ্বের', 'একমাত্র', 'খেলোয়াড়', 'টি-টুয়েন্টি', 'সিরিজের', 'প্র্যাকটিস', 'টেস্ট', 'ম্যাচে', 'জায়গা', 'পায়॥']"
